6788083,544735311,MEGA,Packers,Seahawks,42,24,False,False,2,1,2,2,False,False,False,,0.0,0.0,,
6788085,544735317,MEGA,Eagles,Cowboys,13,27,False,False,2,1,2,3,False,False,False,,0.0,0.0,,
6788112,544735331,MEGA,Seahawks,Jaguars,40,50,False,False,2,1,3,3,False,False,False,,0.0,0.0,,
6788104,544735350,MEGA,Cowboys,Raiders,26,38,False,False,2,1,3,3,False,False,False,,0.0,0.0,,
6788122,544735343,MEGA,Seahawks,Cardinals,6,41,False,False,2,1,4,3,False,False,False,,0.0,0.0,,
6788119,544735362,MEGA,Cowboys,Buccaneers,25,34,False,False,2,1,4,3,False,False,False,,0.0,0.0,,
6788143,544735358,MEGA,Jets,Cowboys,28,24,False,False,2,1,5,2,False,False,True,,0.0,0.0,,
6788140,544735378,MEGA,Seahawks,Steelers,24,27,False,False,2,1,5,3,False,False,False,,0.0,0.0,,
6788154,544735369,MEGA,Cowboys,Panthers,31,24,False,False,2,1,6,2,False,False,False,,0.0,0.0,,
6788145,544735375,MEGA,Lions,Seahawks,31,28,False,False,2,1,6,2,False,False,False,,0.0,0.0,,
6788169,544735390,MEGA,Browns,Seahawks,35,28,False,False,2,1,7,2,False,False,False,,0.0,0.0,,
6788182,544735422,MEGA,Seahawks,Saints,16,24,False,False,2,1,8,3,False,False,False,,0.0,0.0,,
6788175,544735401,MEGA,Lions,Cowboys,28,32,False,False,2,1,8,3,False,False,False,,0.0,0.0,,
6788189,544735429,MEGA,Giants,Cowboys,30,16,False,False,2,1,9,2,False,False,False,,0.0,0.0,,
6788194,544735435,MEGA,Seahawks,Bengals,21,30,False,False,2,1,9,3,False,False,False,,0.0,0.0,,
6788204,544735442,MEGA,Giants,Seahawks,24,28,False,False,2,1,10,3,False,False,False,,0.0,0.0,,
6788201,544735437,MEGA,Saints,Cowboys,21,38,False,False,2,1,10,3,False,False,False,,0.0,0.0,,
6788228,544735455,MEGA,Cowboys,Eagles,50,56,False,False,2,1,11,3,False,False,False,,0.0,0.0,,
6788224,544735457,MEGA,Seahawks,49ers,27,23,False,False,2,1,11,2,False,False,False,,0.0,0.0,,
6788238,544735471,MEGA,Seahawks,Rams,21,24,False,False,2,1,12,3,False,False,False,,0.0,0.0,,
6788239,544735475,MEGA,Cowboys,Giants,14,35,False,False,2,1,12,3,False,False,False,,0.0,0.0,,
6788247,544735478,MEGA,Cowboys,49ers,10,13,False,False,2,1,13,3,False,False,False,,0.0,0.0,,
6788266,544735494,MEGA,Seahawks,Vikings,14,21,False,False,2,1,14,3,False,False,False,,0.0,0.0,,
6788272,544735497,MEGA,Commanders,Cowboys,27,13,False,False,2,1,14,2,False,False,False,,0.0,0.0,,
6788287,544735509,MEGA,Patriots,Cowboys,17,24,False,False,2,1,15,3,False,False,False,,0.0,0.0,,
6788285,544735529,MEGA,Rams,Seahawks,28,35,False,False,2,1,15,3,False,False,False,,0.0,0.0,,
6788295,544735528,MEGA,Cowboys,Dolphins,6,41,False,False,2,1,16,3,False,False,False,,0.0,0.0,,
6788300,544735532,MEGA,49ers,Seahawks,28,21,False,False,2,1,16,2,False,False,False,,0.0,0.0,,
6788311,544735541,MEGA,Cowboys,Commanders,32,29,False,False,2,1,17,2,False,False,False,,0.0,0.0,,
6788319,544735557,MEGA,Seahawks,Bears,7,38,False,False,2,1,17,3,False,False,False,,0.0,0.0,,
16004080,544735551,MEGA,Commanders,Cowboys,39,35,False,False,2,1,18,2,False,False,False,,0.0,0.0,,
16770567,544735558,MEGA,Seahawks,Cowboys,25,31,False,False,2,1,19,3,False,False,False,,0.0,0.0,,
17154372,544735565,MEGA,Seahawks,Panthers,20,31,False,False,2,1,20,3,False,False,False,,0.0,0.0,,
17674927,544735571,MEGA,Ravens,Seahawks,21,24,False,False,2,1,22,3,False,False,False,,0.0,0.0,,
18411338,544735560,MEGA,Cowboys,Ravens,0,33,False,False,3,0,0,3,False,False,False,,0.0,0.0,,
18411348,544735557,MEGA,Seahawks,Chargers,7,30,False,False,3,0,0,3,False,False,False,,0.0,0.0,,
18765977,544735538,MEGA,Titans,Cowboys,17,20,False,False,3,0,1,3,False,False,False,,0.0,0.0,,
18765989,544735564,MEGA,Broncos,Seahawks,27,24,False,False,3,0,1,2,False,False,False,,0.0,0.0,,
18809962,544735503,MEGA,Seahawks,Bengals,24,16,False,False,3,0,2,2,False,False,False,,0.0,0.0,,
18809977,544735509,MEGA,Cowboys,Raiders,0,0,False,False,3,0,2,1,False,False,False,,0.0,0.0,,
18293925,544735486,MEGA,Cowboys,Steelers,34,31,True,False,3,1,0,2,False,False,False,,0.0,0.0,,
18293937,544735487,MEGA,Seahawks,Lions,17,30,False,False,3,1,0,3,False,False,False,,0.0,0.0,,
18293941,544735480,MEGA,Patriots,Seahawks,38,28,True,False,3,1,1,2,False,False,False,,0.0,0.0,,
18293956,544735485,MEGA,Cowboys,Packers,42,28,False,False,3,1,1,2,False,False,False,,0.0,0.0,,
18293962,544735478,MEGA,Browns,Cowboys,21,17,False,False,3,1,2,2,False,False,False,,0.0,0.0,,
18293970,544735475,MEGA,Raiders,Seahawks,37,13,False,False,3,1,2,2,False,False,False,,0.0,0.0,,
18293984,544735457,MEGA,Seahawks,Jets,21,38,False,False,3,1,3,3,False,False,False,,0.0,0.0,,
18293987,544735459,MEGA,Titans,Cowboys,31,24,False,False,3,1,3,2,False,False,False,,0.0,0.0,,
18294002,544735454,MEGA,Ravens,Cowboys,35,17,False,False,3,1,4,2,False,False,False,,0.0,0.0,,
18294004,544735465,MEGA,Seahawks,Cardinals,0,35,False,False,3,1,4,3,False,False,False,,0.0,0.0,,
18294015,544735434,MEGA,Cowboys,Commanders,24,21,False,False,3,1,5,2,False,False,False,,0.0,0.0,,
18294006,544735417,MEGA,Dolphins,Seahawks,14,20,False,False,3,1,5,3,False,False,False,,0.0,0.0,,
18294027,544735418,MEGA,Cardinals,Seahawks,39,14,False,False,3,1,6,2,False,False,False,,0.0,0.0,,
18294042,544735406,MEGA,Seahawks,Rams,21,45,False,False,3,1,7,3,False,False,False,,0.0,0.0,,
18294045,544735386,MEGA,Panthers,Cowboys,40,32,False,False,3,1,7,2,False,False,False,,0.0,0.0,,
18294047,544735369,MEGA,Cowboys,Eagles,24,20,True,False,3,1,8,2,False,False,False,,0.0,0.0,,
18294068,544735356,MEGA,Rams,Seahawks,28,14,False,False,3,1,9,2,False,False,False,,0.0,0.0,,
18294062,544735360,MEGA,Commanders,Cowboys,42,28,False,False,3,1,9,2,False,False,False,,0.0,0.0,,
18294081,544735364,MEGA,Cowboys,Giants,24,25,False,False,3,1,10,3,False,False,False,,0.0,0.0,,
18294086,544735366,MEGA,Seahawks,49ers,7,31,False,False,3,1,10,3,False,False,False,,0.0,0.0,,
18294103,544735346,MEGA,Cowboys,Bengals,17,45,False,False,3,1,11,3,False,False,False,,0.0,0.0,,
18294091,544735329,MEGA,Falcons,Seahawks,52,17,False,False,3,1,11,2,False,False,False,,0.0,0.0,,
18294114,544735325,MEGA,49ers,Seahawks,24,10,False,False,3,1,12,2,False,False,False,,0.0,0.0,,
18294108,544735324,MEGA,Bears,Cowboys,38,6,False,False,3,1,12,2,False,False,False,,0.0,0.0,,
18294125,544735320,MEGA,Eagles,Cowboys,34,15,False,False,3,1,13,2,False,False,False,,0.0,0.0,,
18294127,544735313,MEGA,Seahawks,Bills,0,0,False,False,3,1,13,1,False,False,False,,0.0,0.0,,
18294146,544735322,MEGA,Cowboys,Lions,0,0,False,False,3,1,14,1,False,False,False,,0.0,0.0,,
18294145,544735306,MEGA,Saints,Seahawks,0,0,False,False,3,1,14,1,False,False,False,,0.0,0.0,,
18294152,544735280,MEGA,Giants,Cowboys,0,0,False,False,3,1,15,1,False,False,False,,0.0,0.0,,
18294159,544735269,MEGA,Seahawks,Panthers,0,0,False,False,3,1,15,1,False,False,False,,0.0,0.0,,
18294178,544735270,MEGA,Cowboys,Rams,0,0,False,False,3,1,16,1,False,False,False,,0.0,0.0,,
18294179,544735275,MEGA,Commanders,Seahawks,0,0,False,False,3,1,16,1,False,False,False,,0.0,0.0,,
18294194,544735259,MEGA,Seahawks,Buccaneers,0,0,False,False,3,1,17,1,False,False,False,,0.0,0.0,,
18294185,544735250,MEGA,Vikings,Cowboys,0,0,False,False,3,1,17,1,False,False,False,,0.0,0.0,,
